epoch,loss_baseline,loss_spec,time_baseline_ms,time_spec_ms
581,0.005270826,0.005270826,0.001000,0.001000
582,0.005256181,0.005256181,0.001000,0.001000
583,0.005241614,0.005241614,0.001000,0.002000
584,0.005227119,0.005227119,0.001000,0.001000
585,0.005212698,0.005212698,0.001000,0.001000
586,0.005198358,0.005198358,0.001000,0.002000
587,0.005184087,0.005184087,0.001000,0.002000
588,0.005169885,0.005169885,0.001000,0.001000
589,0.005155758,0.005155758,0.001000,0.001000
590,0.005141701,0.005141701,0.001000,0.002000
591,0.005127722,0.005127722,0.001000,0.001000
592,0.005113810,0.005113810,0.001000,0.001000
593,0.005099969,0.005099969,0.001000,0.002000
594,0.005086199,0.005086199,0.001000,0.002000
595,0.005072497,0.005072497,0.001000,0.001000
596,0.005058864,0.005058864,0.001000,0.001000
597,0.005045299,0.005045299,0.001000,0.002000
598,0.005031799,0.005031799,0.001000,0.002000
599,0.005018374,0.005018374,0.001000,0.001000
600,0.005005009,0.005005009,0.001000,0.001000
601,0.004991716,0.004991716,0.001000,0.002000
602,0.004978487,0.004978487,0.001000,0.001000
603,0.004965322,0.004965322,0.001000,0.001000
604,0.004952224,0.004952224,0.001000,0.001000
605,0.004939185,0.004939185,0.001000,0.002000
606,0.004926219,0.004926219,0.001000,0.002000
607,0.004913310,0.004913310,0.001000,0.001000
608,0.004900461,0.004900461,0.001000,0.001000
609,0.004887678,0.004887678,0.001000,0.002000
610,0.004874964,0.004874964,0.001000,0.002000
611,0.004862305,0.004862305,0.001000,0.001000
612,0.004849715,0.004849715,0.001000,0.001000
613,0.004837175,0.004837175,0.001000,0.002000
614,0.004824706,0.004824706,0.001000,0.002000
615,0.004812289,0.004812289,0.001000,0.001000
616,0.004799932,0.004799932,0.001000,0.001000
617,0.004787641,0.004787641,0.001000,0.002000
618,0.004775404,0.004775404,0.001000,0.001000
619,0.004763228,0.004763228,0.001000,0.001000
620,0.004751109,0.004751109,0.001000,0.002000
621,0.004739051,0.004739051,0.001000,0.002000
622,0.004727039,0.004727039,0.001000,0.001000
623,0.004715098,0.004715098,0.001000,0.001000
624,0.004703204,0.004703204,0.001000,0.001000
625,0.004691368,0.004691368,0.001000,0.002000
626,0.004679587,0.004679587,0.001000,0.002000
627,0.004667864,0.004667864,0.001000,0.001000
628,0.004656196,0.004656196,0.001000,0.002000
629,0.004644576,0.004644576,0.001000,0.002000
630,0.004633026,0.004633026,0.001000,0.001000
631,0.004621517,0.004621517,0.001000,0.001000
632,0.004610062,0.004610062,0.001000,0.002000
633,0.004598664,0.004598664,0.001000,0.001000
634,0.004587318,0.004587318,0.001000,0.002000
635,0.004576023,0.004576023,0.001000,0.002000
636,0.004564778,0.004564778,0.001000,0.001000
637,0.004553589,0.004553589,0.001000,0.001000
638,0.004542450,0.004542450,0.001000,0.002000
639,0.004531358,0.004531358,0.002000,0.001000
640,0.004520326,0.004520326,0.001000,0.001000
641,0.004509334,0.004509334,0.001000,0.002000
642,0.004498395,0.004498395,0.001000,0.002000
643,0.004487513,0.004487513,0.001000,0.001000
644,0.004476671,0.004476671,0.001000,0.001000
645,0.004465883,0.004465883,0.001000,0.001000
646,0.004455149,0.004455149,0.001000,0.002000
647,0.004444452,0.004444452,0.001000,0.001000
648,0.004433810,0.004433810,0.001000,0.001000
649,0.004423214,0.004423214,0.001000,0.002000
650,0.004412665,0.004412665,0.001000,0.002000
651,0.004402163,0.004402163,0.001000,0.001000
652,0.004391711,0.004391711,0.001000,0.001000
653,0.004381306,0.004381306,0.001000,0.002000
654,0.004370945,0.004370945,0.001000,0.002000
655,0.004360626,0.004360626,0.001000,0.001000
656,0.004350360,0.004350360,0.001000,0.001000
657,0.004340136,0.004340136,0.001000,0.002000
658,0.004329952,0.004329952,0.001000,0.002000
659,0.004319817,0.004319817,0.001000,0.001000
660,0.004309725,0.004309725,0.001000,0.001000
661,0.004299684,0.004299684,0.001000,0.002000
662,0.004289683,0.004289683,0.001000,0.001000
663,0.004279723,0.004279723,0.001000,0.001000
664,0.004269808,0.004269808,0.001000,0.001000
665,0.004259939,0.004259939,0.001000,0.002000
666,0.004250112,0.004250112,0.001000,0.002000
667,0.004240326,0.004240326,0.001000,0.001000
668,0.004230585,0.004230585,0.001000,0.001000
669,0.004220880,0.004220880,0.001000,0.002000
670,0.004211220,0.004211220,0.001000,0.002000
671,0.004201598,0.004201598,0.001000,0.001000
672,0.004192024,0.004192024,0.001000,0.001000
673,0.004182492,0.004182492,0.001000,0.002000
674,0.004172991,0.004172991,0.001000,0.002000
675,0.004163541,0.004163541,0.001000,0.001000
676,0.004154124,0.004154124,0.001000,0.001000
677,0.004144751,0.004144751,0.001000,0.002000
678,0.004135417,0.004135417,0.001000,0.002000
679,0.004126120,0.004126120,0.002000,0.001000
680,0.004116867,0.004116867,0.001000,0.001000
681,0.004107649,0.004107649,0.001000,0.002000
682,0.004098476,0.004098476,0.002000,0.001000
683,0.004089330,0.004089330,0.001000,0.001000
684,0.004080233,0.004080233,0.001000,0.002000
685,0.004071169,0.004071169,0.001000,0.001000
686,0.004062144,0.004062144,0.001000,0.001000
687,0.004053152,0.004053152,0.001000,0.002000
688,0.004044203,0.004044203,0.001000,0.002000
689,0.004035287,0.004035287,0.002000,0.001000
690,0.004026413,0.004026413,0.001000,0.001000
691,0.004017575,0.004017575,0.001000,0.001000
692,0.004008773,0.004008773,0.001000,0.002000
693,0.004000005,0.004000005,0.001000,0.001000
694,0.003991277,0.003991277,0.001000,0.001000
695,0.003982581,0.003982581,0.001000,0.002000
696,0.003973924,0.003973924,0.001000,0.001000
697,0.003965303,0.003965303,0.001000,0.001000
698,0.003956717,0.003956717,0.001000,0.002000
699,0.003948162,0.003948162,0.001000,0.002000
700,0.003939639,0.003939639,0.001000,0.001000
701,0.003931157,0.003931157,0.001000,0.002000
702,0.003922708,0.003922708,0.001000,0.001000
703,0.003914292,0.003914292,0.001000,0.001000
704,0.003905911,0.003905911,0.001000,0.002000
705,0.003897567,0.003897567,0.001000,0.002000
706,0.003889245,0.003889245,0.001000,0.001000
707,0.003880972,0.003880972,0.001000,0.001000
708,0.003872721,0.003872721,0.001000,0.002000
709,0.003864502,0.003864502,0.001000,0.002000
710,0.003856325,0.003856325,0.001000,0.001000
711,0.003848176,0.003848176,0.001000,0.002000
712,0.003840062,0.003840062,0.001000,0.002000
713,0.003831979,0.003831979,0.001000,0.001000
714,0.003823928,0.003823928,0.001000,0.001000
715,0.003815904,0.003815904,0.001000,0.002000
716,0.003807918,0.003807918,0.001000,0.001000
717,0.003799959,0.003799959,0.001000,0.002000
718,0.003792037,0.003792037,0.001000,0.001000
719,0.003784138,0.003784138,0.001000,0.001000
720,0.003776276,0.003776276,0.001000,0.002000
721,0.003768443,0.003768443,0.001000,0.001000
722,0.003760643,0.003760643,0.001000,0.001000
723,0.003752871,0.003752871,0.001000,0.002000
724,0.003745126,0.003745126,0.001000,0.001000
725,0.003737418,0.003737418,0.001000,0.002000
726,0.003729737,0.003729737,0.002000,0.001000
727,0.003722084,0.003722084,0.001000,0.001000
728,0.003714465,0.003714465,0.001000,0.002000
729,0.003706869,0.003706869,0.001000,0.002000
730,0.003699305,0.003699305,0.001000,0.001000
731,0.003691770,0.003691770,0.001000,0.001000
732,0.003684263,0.003684263,0.001000,0.002000
733,0.003676792,0.003676792,0.001000,0.001000
734,0.003669342,0.003669342,0.001000,0.002000
735,0.003661923,0.003661923,0.001000,0.002000
736,0.003654536,0.003654536,0.001000,0.001000
737,0.003647170,0.003647170,0.001000,0.002000
738,0.003639837,0.003639837,0.001000,0.002000
739,0.003632526,0.003632526,0.001000,0.001000
740,0.003625250,0.003625250,0.001000,0.002000
741,0.003617997,0.003617997,0.001000,0.002000
742,0.003610773,0.003610773,0.001000,0.001000
743,0.003603573,0.003603573,0.001000,0.002000
744,0.003596405,0.003596405,0.001000,0.002000
745,0.003589262,0.003589262,0.001000,0.001000
746,0.003582144,0.003582144,0.001000,0.001000
747,0.003575053,0.003575053,0.001000,0.002000
748,0.003567996,0.003567996,0.001000,0.001000
749,0.003560956,0.003560956,0.001000,0.001000
750,0.003553945,0.003553945,0.001000,0.001000
751,0.003546963,0.003546963,0.001000,0.002000
752,0.003540001,0.003540001,0.001000,0.001000
753,0.003533071,0.003533071,0.001000,0.001000
754,0.003526164,0.003526164,0.001000,0.002000
755,0.003519280,0.003519280,0.001000,0.002000
756,0.003512425,0.003512425,0.001000,0.001000
757,0.003505594,0.003505594,0.001000,0.002000
758,0.003498785,0.003498785,0.001000,0.002000
759,0.003492005,0.003492005,0.001000,0.001000
760,0.003485256,0.003485256,0.001000,0.001000
761,0.003478517,0.003478517,0.001000,0.002000
762,0.003471813,0.003471813,0.001000,0.001000
763,0.003465130,0.003465130,0.001000,0.001000
764,0.003458477,0.003458477,0.001000,0.001000
765,0.003451839,0.003451839,0.001000,0.002000
766,0.003445229,0.003445229,0.001000,0.001000
767,0.003438643,0.003438643,0.001000,0.001000
768,0.003432083,0.003432083,0.001000,0.001000
769,0.003425542,0.003425542,0.001000,0.002000
770,0.003419027,0.003419027,0.002000,0.001000
771,0.003412534,0.003412534,0.001000,0.001000
772,0.003406068,0.003406068,0.001000,0.002000
773,0.003399624,0.003399624,0.001000,0.002000
774,0.003393203,0.003393203,0.001000,0.001000
775,0.003386803,0.003386803,0.001000,0.001000
776,0.003380426,0.003380426,0.001000,0.002000
777,0.003374071,0.003374071,0.001000,0.002000
778,0.003367747,0.003367747,0.001000,0.002000
779,0.003361438,0.003361438,0.002000,0.001000
780,0.003355149,0.003355149,0.001000,0.001000
781,0.003348887,0.003348887,0.001000,0.002000
782,0.003342646,0.003342646,0.001000,0.002000
783,0.003336426,0.003336426,0.001000,0.001000
784,0.003330221,0.003330221,0.001000,0.001000
785,0.003324047,0.003324047,0.001000,0.002000
786,0.003317898,0.003317898,0.001000,0.002000
787,0.003311764,0.003311764,0.001000,0.001000
788,0.003305651,0.003305651,0.001000,0.002000
789,0.003299561,0.003299561,0.001000,0.002000
790,0.003293492,0.003293492,0.001000,0.001000
791,0.003287446,0.003287446,0.001000,0.001000
792,0.003281420,0.003281420,0.001000,0.002000
793,0.003275414,0.003275414,0.001000,0.001000
794,0.003269431,0.003269431,0.001000,0.001000
795,0.003263470,0.003263470,0.001000,0.002000
796,0.003257525,0.003257525,0.001000,0.001000
797,0.003251600,0.003251600,0.001000,0.001000
798,0.003245701,0.003245701,0.001000,0.002000
799,0.003239813,0.003239813,0.001000,0.002000
800,0.003233955,0.003233955,0.001000,0.001000
801,0.003228110,0.003228110,0.001000,0.001000
802,0.003222289,0.003222289,0.001000,0.002000
803,0.003216488,0.003216488,0.001000,0.002000
804,0.003210707,0.003210707,0.001000,0.002000
805,0.003204941,0.003204941,0.001000,0.001000
806,0.003199204,0.003199204,0.001000,0.002000
807,0.003193476,0.003193476,0.001000,0.001000
808,0.003187770,0.003187770,0.001000,0.002000
809,0.003182089,0.003182089,0.001000,0.002000
810,0.003176424,0.003176424,0.001000,0.002000
811,0.003170773,0.003170773,0.002000,0.001000
812,0.003165147,0.003165147,0.001000,0.001000
813,0.003163478,0.003163478,0.001000,0.002000
814,0.003157866,0.003157866,0.001000,0.002000
815,0.003152280,0.003152280,0.001000,0.001000
816,0.003146708,0.003146708,0.001000,0.001000
817,0.003141154,0.003141154,0.001000,0.001000
818,0.003135619,0.003135619,0.001000,0.002000
819,0.003130111,0.003130111,0.002000,0.001000
820,0.003124610,0.003124610,0.001000,0.001000
821,0.003119131,0.003119131,0.001000,0.002000
822,0.003113676,0.003113676,0.001000,0.002000
823,0.003108231,0.003108231,0.001000,0.001000
824,0.003102809,0.003102809,0.001000,0.002000
825,0.003097406,0.003097406,0.002000,0.002000
826,0.003092013,0.003092013,0.001000,0.002000
827,0.003086643,0.003086643,0.001000,0.002000
828,0.003081289,0.003081289,0.001000,0.002000
829,0.003075956,0.003075956,0.002000,0.001000
830,0.003070637,0.003070637,0.001000,0.001000
831,0.003065339,0.003065339,0.001000,0.001000
832,0.003060058,0.003060058,0.001000,0.002000
833,0.003054793,0.003054793,0.001000,0.001000
834,0.003049543,0.003049543,0.001000,0.001000
835,0.003044313,0.003044313,0.001000,0.001000
836,0.003039097,0.003039097,0.001000,0.001000
837,0.003033899,0.003033899,0.001000,0.002000
838,0.003028719,0.003028719,0.001000,0.001000
839,0.003023557,0.003023557,0.001000,0.001000
840,0.003018408,0.003018408,0.001000,0.001000
841,0.003013283,0.003013283,0.001000,0.002000
842,0.003008166,0.003008166,0.001000,0.002000
843,0.003003069,0.003003069,0.002000,0.001000
844,0.002997987,0.002997987,0.001000,0.001000
845,0.002992929,0.002992929,0.001000,0.002000
846,0.002987878,0.002987878,0.001000,0.002000
847,0.002982847,0.002982847,0.001000,0.001000
848,0.002977828,0.002977828,0.001000,0.001000
849,0.002972830,0.002972830,0.001000,0.002000
850,0.002967848,0.002967848,0.002000,0.001000
851,0.002962878,0.002962878,0.001000,0.001000
852,0.002957927,0.002957927,0.001000,0.001000
853,0.002952992,0.002952992,0.001000,0.002000
854,0.002948073,0.002948073,0.001000,0.001000
855,0.002943167,0.002943167,0.001000,0.001000
856,0.002938278,0.002938278,0.001000,0.001000
857,0.002933403,0.002933403,0.001000,0.002000
858,0.002928545,0.002928545,0.001000,0.001000
859,0.002923701,0.002923701,0.001000,0.001000
860,0.002918870,0.002918870,0.001000,0.002000
861,0.002914056,0.002914056,0.001000,0.002000
862,0.002909260,0.002909260,0.002000,0.001000
863,0.002904475,0.002904475,0.001000,0.001000
864,0.002899708,0.002899708,0.001000,0.002000
865,0.002894958,0.002894958,0.001000,0.002000
866,0.002890218,0.002890218,0.001000,0.002000
867,0.002885494,0.002885494,0.001000,0.001000
868,0.002880787,0.002880787,0.001000,0.002000
869,0.002876092,0.002876092,0.001000,0.002000
870,0.002871412,0.002871412,0.001000,0.001000
871,0.002866747,0.002866747,0.001000,0.001000
872,0.002862097,0.002862097,0.001000,0.002000
873,0.002857460,0.002857460,0.002000,0.001000
874,0.002852839,0.002852839,0.001000,0.001000
875,0.002848232,0.002848232,0.001000,0.002000
876,0.002843634,0.002843634,0.001000,0.002000
877,0.002839056,0.002839056,0.001000,0.001000
878,0.002834489,0.002834489,0.001000,0.001000
879,0.002829935,0.002829935,0.001000,0.002000
880,0.002825398,0.002825398,0.001000,0.001000
881,0.002820872,0.002820872,0.001000,0.001000
882,0.002816364,0.002816364,0.001000,0.001000
883,0.002811870,0.002811870,0.001000,0.002000
884,0.002807385,0.002807385,0.001000,0.001000
885,0.002802916,0.002802916,0.001000,0.001000
886,0.002798462,0.002798462,0.001000,0.002000
887,0.002794018,0.002794018,0.001000,0.002000
888,0.002789589,0.002789589,0.001000,0.001000
889,0.002785174,0.002785174,0.001000,0.001000
890,0.002780774,0.002780774,0.001000,0.002000
891,0.002776384,0.002776384,0.001000,0.002000
892,0.002772009,0.002772009,0.001000,0.001000
893,0.002767647,0.002767647,0.001000,0.001000
894,0.002763292,0.002763292,0.001000,0.002000
895,0.002758956,0.002758956,0.001000,0.002000
896,0.002754634,0.002754634,0.001000,0.001000
897,0.002750321,0.002750321,0.001000,0.001000
898,0.002746025,0.002746025,0.001000,0.002000
899,0.002741739,0.002741739,0.001000,0.002000
900,0.002737469,0.002737469,0.001000,0.001000
901,0.002733208,0.002733208,0.001000,0.001000
902,0.002728959,0.002728959,0.001000,0.001000
903,0.002724727,0.002724727,0.001000,0.001000
904,0.002720505,0.002720505,0.001000,0.002000
905,0.002716297,0.002716297,0.001000,0.002000
906,0.002712096,0.002712096,0.001000,0.001000
907,0.002707914,0.002707914,0.001000,0.001000
908,0.002703743,0.002703743,0.001000,0.001000
909,0.002699581,0.002699581,0.001000,0.001000
910,0.002695433,0.002695433,0.001000,0.002000
911,0.002691295,0.002691295,0.001000,0.001000
912,0.002687172,0.002687172,0.001000,0.001000
913,0.002683059,0.002683059,0.001000,0.001000
914,0.002678961,0.002678961,0.001000,0.002000
915,0.002674871,0.002674871,0.001000,0.001000
916,0.002670798,0.002670798,0.001000,0.001000
917,0.002666730,0.002666730,0.001000,0.001000
918,0.002662683,0.002662683,0.001000,0.002000
919,0.002658638,0.002658638,0.001000,0.001000
920,0.002654608,0.002654608,0.001000,0.002000
921,0.002650593,0.002650593,0.001000,0.002000
922,0.002646585,0.002646585,0.001000,0.001000
923,0.002642593,0.002642593,0.001000,0.001000
924,0.002638610,0.002638610,0.001000,0.002000
925,0.002634637,0.002634637,0.001000,0.002000
926,0.002630676,0.002630676,0.001000,0.001000
927,0.002626727,0.002626727,0.001000,0.001000
928,0.002622792,0.002622792,0.001000,0.001000
929,0.002618866,0.002618866,0.001000,0.002000
930,0.002614948,0.002614948,0.001000,0.001000
931,0.002611045,0.002611045,0.001000,0.001000
932,0.002607156,0.002607156,0.001000,0.002000
933,0.002603270,0.002603270,0.001000,0.002000
934,0.002599399,0.002599399,0.001000,0.001000
935,0.002595543,0.002595543,0.001000,0.001000
936,0.002591691,0.002591691,0.001000,0.002000
937,0.002587856,0.002587856,0.001000,0.001000
938,0.002584029,0.002584029,0.001000,0.002000
939,0.002580212,0.002580212,0.001000,0.002000
940,0.002576408,0.002576408,0.001000,0.001000
941,0.002572615,0.002572615,0.001000,0.001000
942,0.002568828,0.002568828,0.001000,0.002000
943,0.002565056,0.002565056,0.001000,0.002000
944,0.002561292,0.002561292,0.001000,0.001000
945,0.002557544,0.002557544,0.001000,0.001000
946,0.002553802,0.002553802,0.001000,0.002000
947,0.002550068,0.002550068,0.001000,0.001000
948,0.002546349,0.002546349,0.001000,0.001000
949,0.002542637,0.002542637,0.001000,0.002000
950,0.002538937,0.002538937,0.001000,0.002000
951,0.002535246,0.002535246,0.001000,0.001000
952,0.002531567,0.002531567,0.001000,0.002000
953,0.002527896,0.002527896,0.001000,0.002000
954,0.002524236,0.002524236,0.001000,0.001000
955,0.002520586,0.002520586,0.001000,0.001000
956,0.002516948,0.002516948,0.001000,0.002000
957,0.002513319,0.002513319,0.001000,0.002000
958,0.002509698,0.002509698,0.002000,0.001000
959,0.002506088,0.002506088,0.001000,0.001000
960,0.002502490,0.002502490,0.001000,0.002000
961,0.002498898,0.002498898,0.002000,0.001000
962,0.002495317,0.002495317,0.001000,0.001000
963,0.002491751,0.002491751,0.001000,0.002000
964,0.002488189,0.002488189,0.001000,0.002000
965,0.002484638,0.002484638,0.001000,0.001000
966,0.002481099,0.002481099,0.001000,0.001000
967,0.002477566,0.002477566,0.001000,0.002000
968,0.002474046,0.002474046,0.001000,0.001000
969,0.002470532,0.002470532,0.001000,0.001000
970,0.002467030,0.002467030,0.001000,0.002000
971,0.002463541,0.002463541,0.002000,0.001000
972,0.002460056,0.002460056,0.001000,0.001000
973,0.002456581,0.002456581,0.001000,0.002000
974,0.002453114,0.002453114,0.001000,0.002000
975,0.002449658,0.002449658,0.001000,0.001000
976,0.002446214,0.002446214,0.001000,0.002000
977,0.002442776,0.002442776,0.001000,0.002000
978,0.002439347,0.002439347,0.001000,0.002000
979,0.002435935,0.002435935,0.001000,0.001000
980,0.002432520,0.002432520,0.001000,0.001000
981,0.002429118,0.002429118,0.001000,0.002000
982,0.002425730,0.002425730,0.001000,0.001000
983,0.002422345,0.002422345,0.001000,0.002000
984,0.002418971,0.002418971,0.001000,0.001000
985,0.002415605,0.002415605,0.001000,0.001000
986,0.002412249,0.002412249,0.001000,0.002000
987,0.002408900,0.002408900,0.001000,0.001000
988,0.002405565,0.002405565,0.001000,0.001000
989,0.002402239,0.002402239,0.001000,0.002000
990,0.002398917,0.002398917,0.001000,0.001000
991,0.002395608,0.002395608,0.001000,0.001000
992,0.002392303,0.002392303,0.001000,0.002000
993,0.002389012,0.002389012,0.001000,0.001000
994,0.002385726,0.002385726,0.001000,0.001000
995,0.002382448,0.002382448,0.001000,0.002000
996,0.002379182,0.002379182,0.002000,0.001000
997,0.002375922,0.002375922,0.001000,0.001000
998,0.002372671,0.002372671,0.001000,0.002000
999,0.002369425,0.002369425,0.001000,0.002000
1000,0.002366194,0.002366194,0.001000,0.001000
1001,0.002362967,0.002362967,0.001000,0.002000
1002,0.002359752,0.002359752,0.002000,0.001000
1003,0.002356543,0.002356543,0.001000,0.001000
1004,0.002353340,0.002353340,0.001000,0.001000
1005,0.002350149,0.002350149,0.001000,0.002000
1006,0.002346962,0.002346962,0.001000,0.001000
1007,0.002343789,0.002343789,0.001000,0.001000
1008,0.002340625,0.002340625,0.001000,0.002000
1009,0.002337465,0.002337465,0.001000,0.001000
1010,0.002334312,0.002334312,0.001000,0.001000
1011,0.002331168,0.002331168,0.001000,0.002000
1012,0.002328036,0.002328036,0.001000,0.002000
1013,0.002324909,0.002324909,0.001000,0.001000
1014,0.002321789,0.002321789,0.001000,0.001000
1015,0.002318678,0.002318678,0.001000,0.002000
1016,0.002315572,0.002315572,0.001000,0.001000
1017,0.002312479,0.002312479,0.001000,0.001000
1018,0.002309393,0.002309393,0.001000,0.002000
1019,0.002306314,0.002306314,0.001000,0.001000
1020,0.002303245,0.002303245,0.001000,0.002000
1021,0.002300179,0.002300179,0.001000,0.002000
1022,0.002297127,0.002297127,0.001000,0.001000
1023,0.002294077,0.002294077,0.001000,0.001000
1024,0.002291037,0.002291037,0.001000,0.002000
1025,0.002288003,0.002288003,0.001000,0.001000
1026,0.002284977,0.002284977,0.001000,0.001000
1027,0.002281962,0.002281962,0.001000,0.002000
1028,0.002278949,0.002278949,0.001000,0.002000
1029,0.002275949,0.002275949,0.001000,0.001000
1030,0.002272955,0.002272955,0.001000,0.002000
1031,0.002269967,0.002269967,0.002000,0.001000
1032,0.002266988,0.002266988,0.001000,0.001000
1033,0.002264016,0.002264016,0.001000,0.001000
1034,0.002261053,0.002261053,0.001000,0.002000
1035,0.002258097,0.002258097,0.001000,0.001000
1036,0.002255144,0.002255144,0.001000,0.001000
1037,0.002252203,0.002252203,0.001000,0.002000
1038,0.002249271,0.002249271,0.001000,0.001000
1039,0.002246341,0.002246341,0.001000,0.001000
1040,0.002243419,0.002243419,0.001000,0.002000
1041,0.002240509,0.002240509,0.001000,0.001000
1042,0.002237603,0.002237603,0.001000,0.002000
1043,0.002234702,0.002234702,0.001000,0.002000
1044,0.002231812,0.002231812,0.001000,0.001000
1045,0.002228929,0.002228929,0.001000,0.001000
1046,0.002226055,0.002226055,0.001000,0.002000
1047,0.002223180,0.002223180,0.001000,0.001000
1048,0.002220321,0.002220321,0.001000,0.001000
1049,0.002217463,0.002217463,0.001000,0.002000
1050,0.002214614,0.002214614,0.001000,0.001000
1051,0.002211773,0.002211773,0.001000,0.001000
1052,0.002208936,0.002208936,0.001000,0.002000
1053,0.002206108,0.002206108,0.002000,0.001000
1054,0.002203291,0.002203291,0.001000,0.001000
1055,0.002200473,0.002200473,0.001000,0.002000
1056,0.002197670,0.002197670,0.001000,0.001000
1057,0.002194869,0.002194869,0.001000,0.001000
1058,0.002192071,0.002192071,0.001000,0.002000
1059,0.002189291,0.002189291,0.001000,0.001000
1060,0.002186509,0.002186509,0.001000,0.001000
1061,0.002183738,0.002183738,0.001000,0.002000
1062,0.002180973,0.002180973,0.001000,0.001000
1063,0.002178211,0.002178211,0.001000,0.001000
1064,0.002175456,0.002175456,0.001000,0.002000
1065,0.002172709,0.002172709,0.002000,0.001000
1066,0.002169971,0.002169971,0.001000,0.001000
1067,0.002167236,0.002167236,0.001000,0.002000
1068,0.002164513,0.002164513,0.001000,0.001000
1069,0.002161794,0.002161794,0.001000,0.001000
1070,0.002159079,0.002159079,0.001000,0.002000
1071,0.002156369,0.002156369,0.001000,0.001000
1072,0.002153669,0.002153669,0.001000,0.002000
1073,0.002150974,0.002150974,0.002000,0.001000
1074,0.002148288,0.002148288,0.001000,0.001000
1075,0.002145607,0.002145607,0.001000,0.002000
1076,0.002142933,0.002142933,0.001000,0.001000
1077,0.002140267,0.002140267,0.001000,0.001000
1078,0.002137606,0.002137606,0.001000,0.001000
1079,0.002134949,0.002134949,0.001000,0.002000
1080,0.002132298,0.002132298,0.001000,0.001000
1081,0.002129655,0.002129655,0.001000,0.001000
1082,0.002127022,0.002127022,0.001000,0.002000
1083,0.002124388,0.002124388,0.002000,0.001000
1084,0.002121767,0.002121767,0.001000,0.001000
1085,0.002119147,0.002119147,0.001000,0.002000
1086,0.002116533,0.002116533,0.001000,0.001000
1087,0.002113930,0.002113930,0.001000,0.001000
1088,0.002111331,0.002111331,0.001000,0.002000
1089,0.002108739,0.002108739,0.001000,0.001000
1090,0.002106147,0.002106147,0.001000,0.001000
1091,0.002103569,0.002103569,0.001000,0.002000
1092,0.002100990,0.002100990,0.002000,0.001000
1093,0.002098426,0.002098426,0.001000,0.001000
1094,0.002095863,0.002095863,0.001000,0.002000
1095,0.002093303,0.002093303,0.001000,0.002000
1096,0.002090753,0.002090753,0.001000,0.001000
1097,0.002088208,0.002088208,0.001000,0.002000
1098,0.002085668,0.002085668,0.001000,0.002000
1099,0.002083135,0.002083135,0.001000,0.001000
1100,0.002080609,0.002080609,0.001000,0.001000
1101,0.002078088,0.002078088,0.001000,0.002000
1102,0.002075572,0.002075572,0.001000,0.001000
1103,0.002073061,0.002073061,0.001000,0.001000
1104,0.002070559,0.002070559,0.001000,0.002000
1105,0.002068060,0.002068060,0.001000,0.001000
1106,0.002065568,0.002065568,0.001000,0.001000
1107,0.002063081,0.002063081,0.001000,0.002000
1108,0.002060599,0.002060599,0.001000,0.001000
1109,0.002058123,0.002058123,0.001000,0.002000
1110,0.002055656,0.002055656,0.001000,0.002000
1111,0.002053190,0.002053190,0.001000,0.001000
1112,0.002050733,0.002050733,0.001000,0.001000
1113,0.002048281,0.002048281,0.001000,0.002000
1114,0.002045833,0.002045833,0.001000,0.001000
1115,0.002043395,0.002043395,0.001000,0.002000
1116,0.002040957,0.002040957,0.001000,0.002000
1117,0.002038528,0.002038528,0.001000,0.001000
1118,0.002036103,0.002036103,0.001000,0.001000
1119,0.002033681,0.002033681,0.001000,0.002000
1120,0.002031269,0.002031269,0.001000,0.001000
1121,0.002028860,0.002028860,0.001000,0.002000
1122,0.002026456,0.002026456,0.001000,0.002000
1123,0.002024062,0.002024062,0.001000,0.002000
1124,0.002021668,0.002021668,0.001000,0.002000
1125,0.002019284,0.002019284,0.002000,0.001000
1126,0.002016901,0.002016901,0.001000,0.001000
1127,0.002014527,0.002014527,0.001000,0.002000
1128,0.002012155,0.002012155,0.001000,0.001000
1129,0.002009792,0.002009792,0.001000,0.002000
1130,0.002007432,0.002007432,0.001000,0.002000
1131,0.002005080,0.002005080,0.001000,0.001000
1132,0.002002732,0.002002732,0.001000,0.002000
1133,0.002000387,0.002000387,0.001000,0.001000
1134,0.001998050,0.001998050,0.001000,0.001000
1135,0.001995713,0.001995713,0.001000,0.002000
1136,0.001993388,0.001993388,0.001000,0.001000
1137,0.001991064,0.001991064,0.001000,0.001000
1138,0.001988746,0.001988746,0.001000,0.002000
1139,0.001986433,0.001986433,0.001000,0.001000
1140,0.001984128,0.001984128,0.001000,0.001000
1141,0.001981827,0.001981827,0.001000,0.002000
1142,0.001979529,0.001979529,0.001000,0.002000
1143,0.001977236,0.001977236,0.001000,0.001000
1144,0.001974951,0.001974951,0.001000,0.002000
1145,0.001972670,0.001972670,0.001000,0.002000
1146,0.001970392,0.001970392,0.001000,0.001000
1147,0.001968121,0.001968121,0.001000,0.002000
1148,0.001965855,0.001965855,0.001000,0.002000
1149,0.001963593,0.001963593,0.001000,0.001000
1150,0.001961338,0.001961338,0.001000,0.001000
1151,0.001959087,0.001959087,0.001000,0.002000
1152,0.001956838,0.001956838,0.001000,0.001000
1153,0.001954599,0.001954599,0.001000,0.001000
1154,0.001952361,0.001952361,0.001000,0.001000
1155,0.001950128,0.001950128,0.001000,0.002000
